id,date,medtype,medium,headline,value,gold,lemmapos,lemmata
150761805,2015-06-05T00:00:00Z,Newspaper,Telegraaf,Subsidies; Tegenpool,0,FALSE,N_subsidie N_tegenpool,subsidie tegenpool
150761811,2015-06-04T00:00:00Z,Newspaper,Telegraaf,Arbeidsmarkt trekt aan; OESO stelt verwachting economische groei naar boven bij,1,FALSE,N_arbeidsmarkt WW_trekken VZ_aan SPEC_OESO WW_stellen N_verwachting ADJ_economisch N_groei VZ_naar VZ_boven VZ_bij,arbeidsmarkt trekken aan OESO stellen verwachting economisch groei naar boven bij
150761813,2015-06-04T00:00:00Z,Newspaper,Telegraaf,Krapte banenmarkt door groei VS,0,FALSE,N_krapte WW_banenmarkt VZ_door N_groei SPEC_VS,krapte banenmarkt door groei VS
150761816,2015-06-04T00:00:00Z,Newspaper,Telegraaf,In mei meer hypotheken,0,FALSE,VZ_in SPEC_mei VNW_veel N_hypotheek,in mei veel hypotheek
150761817,2015-06-04T00:00:00Z,Newspaper,Telegraaf,Euro duurder,0,FALSE,SPEC_Euro ADJ_duur,Euro duur
150761818,2015-06-04T00:00:00Z,Newspaper,Telegraaf,Beurs wint op Facebook,0,FALSE,N_beurs WW_winnen VZ_op N_facebook,beurs winnen op facebook
150761819,2015-06-04T00:00:00Z,Newspaper,Telegraaf,ECB houdt voet op gaspedaal,0,FALSE,SPEC_ECB WW_houden N_voet VZ_op N_gaspedaal,ECB houden voet op gaspedaal
150761821,2015-06-04T00:00:00Z,Newspaper,Telegraaf,'Huiseigenaar geen melkkoe gemeente'; Waarschuwing Wiebes bij herziening belastingstelsel,-1,FALSE,N_huiseigenaar VNW_geen N_melkkoe N_gemeente SPEC_'; N_waarschuwing SPEC_Wiebes VZ_bij N_herziening N_belastingstelsel,huiseigenaar geen melkkoe gemeente '; waarschuwing Wiebes bij herziening belastingstelsel
150761822,2015-06-04T00:00:00Z,Newspaper,Telegraaf,Hypotheekrente daalt opnieuw,0,FALSE,N_hypotheekrente WW_dalen BW_opnieuw,hypotheekrente dalen opnieuw
150761828,2015-06-03T00:00:00Z,Newspaper,Telegraaf,Deflatiespook verdwenen,1,TRUE,N_deflatiespook WW_verdwijnen,deflatiespook verdwijnen
150761829,2015-06-03T00:00:00Z,Newspaper,Telegraaf,Prijzen stijgen; Finanscoop,0,FALSE,N_prijs WW_stijgen N_finanscoop,prijs stijgen finanscoop
150761831,2015-06-03T00:00:00Z,Newspaper,Telegraaf,Citroën NL schrapt banen,-1,FALSE,SPEC_Citroën SPEC_NL WW_schrappen N_baan,Citroën NL schrappen baan
150761833,2015-06-03T00:00:00Z,Newspaper,Telegraaf,Werkloosheid Portugal daalt,1,FALSE,N_werkloosheid SPEC_Portugal WW_dalen,werkloosheid Portugal dalen
150761841,2015-06-02T00:00:00Z,Newspaper,Telegraaf,Goede maand pensioenen,1,FALSE,ADJ_goed N_maand N_pensioen,goed maand pensioen
150761842,2015-06-02T00:00:00Z,Newspaper,Telegraaf,Zonnig jaar voor schatkist,1,FALSE,ADJ_zonnig N_jaar VZ_voor N_schatkist,zonnig jaar voor schatkist
150761845,2015-06-02T00:00:00Z,Newspaper,Telegraaf,Verbetering bij Russen,1,FALSE,N_verbetering VZ_bij N_rus,verbetering bij rus
150761848,2015-06-02T00:00:00Z,Newspaper,Telegraaf,Overname drukt Intel,-1,FALSE,N_overname WW_drukken SPEC_Intel,overname drukken Intel
150761850,2015-06-02T00:00:00Z,Newspaper,Telegraaf,"2,7%",0,FALSE,"TW_2,7","2,7"
150761852,2015-06-02T00:00:00Z,Newspaper,Telegraaf,Onzekere tijden,0,FALSE,ADJ_onzeker N_tijd,onzeker tijd
150761862,2015-06-01T00:00:00Z,Newspaper,Telegraaf,Ierse bank: Huizenbubbel,-1,FALSE,ADJ_ierse N_bank SPEC_Huizenbubbel,ierse bank Huizenbubbel
150761899,2015-07-04T00:00:00Z,Newspaper,Trouw,Forse stijging aantal hypotheekaanvragen,1,FALSE,ADJ_fors N_stijging N_aantal N_hypotheekaanvraag,fors stijging aantal hypotheekaanvraag
150761903,2015-07-03T00:00:00Z,Newspaper,Trouw,Investeer ECB-geld in de Griekse economie,0,FALSE,WW_investeren SPEC_ECB-geld VZ_in ADJ_griekse N_economie,investeren ECB-geld in griekse economie
150761904,2015-07-03T00:00:00Z,Newspaper,Trouw,ICT-sector sneller gegroeid dan de economie als geheel,1,FALSE,N_ict-sector ADJ_snel WW_groeien VG_dan N_economie VZ_als N_geheel,ict-sector snel groeien dan economie als geheel
150761909,2015-07-02T00:00:00Z,Newspaper,Trouw,Nederland onderscheidt zich met sterke industriële groei,1,FALSE,SPEC_Nederland WW_onderscheiden VNW_zich VZ_met ADJ_sterk ADJ_industrieel N_groei,Nederland onderscheiden zich met sterk industrieel groei
150761919,2015-07-01T00:00:00Z,Newspaper,Trouw,Duitse bedrijven zijn banenmotoren in EU,1,FALSE,ADJ_duitse N_bedrijf WW_zijn N_banenmotor VZ_in SPEC_EU,duitse bedrijf zijn banenmotor in EU
150761920,2015-07-01T00:00:00Z,Newspaper,Trouw,Hoge werkloosheid eurozone daalt niet,-1,FALSE,ADJ_hoog N_werkloosheid N_eurozone WW_dalen BW_niet,hoog werkloosheid eurozone dalen niet
150761924,2015-06-30T00:00:00Z,Newspaper,Trouw,"Handtekeningen gezet, investeringsbank Azië bestaat",0,FALSE,N_handtekening WW_opzetten N_investeringsbank SPEC_Azië WW_bestaan,handtekening opzetten investeringsbank Azië bestaan
150761925,2015-06-30T00:00:00Z,Newspaper,Trouw,Neem contant geld mee en laat uw betweterigheid thuis,0,FALSE,WW_nemen ADJ_contant N_geld VZ_mee VG_en WW_laten VNW_uw N_betweterigheid BW_thuis,nemen contant geld mee en laten uw betweterigheid thuis
150761926,2015-06-30T00:00:00Z,Newspaper,Trouw,Rutte: Gevolgen 'beperkt',1,FALSE,SPEC_Rutte N_gevolg WW_beperken,Rutte gevolg beperken
150761928,2015-06-30T00:00:00Z,Newspaper,Trouw,Duitse inflatie loopt sterk terug,0,FALSE,ADJ_duitse N_inflatie WW_lopen ADJ_sterk BW_terug,duitse inflatie lopen sterk terug
150761929,2015-06-30T00:00:00Z,Newspaper,Trouw,Overleg over hervorming belastingstelsel mislukt,-1,FALSE,N_overleg VZ_over N_hervorming N_belastingstelsel WW_mislukken,overleg over hervorming belastingstelsel mislukken
150761931,2015-06-29T00:00:00Z,Newspaper,Trouw,Thai steken zich diep in de schulden,-1,FALSE,SPEC_Thai WW_steken VNW_zich ADJ_diep VZ_in N_schuld,Thai steken zich diep in schuld
150761936,2015-06-29T00:00:00Z,Newspaper,Trouw,Niemand weet wat een faillissement teweegbrengt,0,FALSE,VNW_niemand WW_weten VNW_wat_een N_faillissement WW_teweegbrengen,niemand weten wat_een faillissement teweegbrengen
150761937,2015-06-29T00:00:00Z,Newspaper,Trouw,In de financiële afgrond,-1,FALSE,VZ_in ADJ_financieel N_afgrond,in financieel afgrond
150761938,2015-06-27T00:00:00Z,Newspaper,Trouw,Beloon de aflossing van hypotheek,1,FALSE,ADJ_beloon N_aflossing VZ_van N_hypotheek,beloon aflossing van hypotheek
150761939,2015-06-27T00:00:00Z,Newspaper,Trouw,"Willen de Grieken erbij horen, of niet?",0,FALSE,WW_willen SPEC_Grieken BW_erbij WW_horen VG_of BW_niet,willen Grieken erbij horen of niet
150761941,2015-06-27T00:00:00Z,Newspaper,Trouw,"Mensen zijn het, geen kostenpost",-1,FALSE,N_mens WW_zijn VNW_het VNW_geen N_kostenpost,mens zijn het geen kostenpost
150761946,2015-06-26T00:00:00Z,Newspaper,Trouw,Staatsschuld groeit sterk sinds 2007,-1,FALSE,SPEC_Staatsschuld WW_groeien ADJ_sterk VZ_sinds TW_2007,Staatsschuld groeien sterk sinds 2007
150761947,2015-06-26T00:00:00Z,Newspaper,Trouw,Telegraaf Media Groep bezuinigt bij drukkerijen,-1,FALSE,SPEC_Telegraaf_Media_groep WW_bezuinigen VZ_bij N_drukkerij,Telegraaf_Media_groep bezuinigen bij drukkerij
150761951,2015-06-25T00:00:00Z,Newspaper,Trouw,Aspergekweker zit niet te wachten op oudere werkloze,-1,FALSE,N_aspergekweker WW_zitten BW_niet VZ_te WW_wachten VZ_op ADJ_oud ADJ_werkloos,aspergekweker zitten niet te wachten op oud werkloos
150761958,2015-06-24T00:00:00Z,Newspaper,Trouw,"Wie in een muntunie wil meedraaien, zal afspraken moeten nakomen",0,FALSE,VNW_wie VZ_in N_muntunie WW_willen WW_meedraaien WW_zullen N_afspraak WW_moeten WW_nakomen,wie in muntunie willen meedraaien zullen afspraak moeten nakomen
150761960,2015-06-24T00:00:00Z,Newspaper,Trouw,Starters niet bezig met hun pensioen,-1,FALSE,N_starter BW_niet ADJ_bezig VZ_met VNW_hun N_pensioen,starter niet bezig met hun pensioen
150761961,2015-06-24T00:00:00Z,Newspaper,Trouw,"Het geld stond al lang klaar, en terugbetalen heeft geen haast",0,FALSE,N_geld WW_staan BW_al ADJ_lang ADJ_klaar VG_en WW_terugbetalen WW_hebben VNW_geen BW_haast,geld staan al lang klaar en terugbetalen hebben geen haast
150761969,2015-06-23T00:00:00Z,Newspaper,Trouw,Geen lange rijen bij de pin maar een bankrun in stilte,-1,FALSE,VNW_geen ADJ_lang N_rij VZ_bij N_pin VG_maar N_bankrun VZ_in N_stilte,geen lang rij bij pin maar bankrun in stilte
150761971,2015-06-22T00:00:00Z,Newspaper,Trouw,Scheld de schulden van de Grieken kwijt...,0,FALSE,N_scheld N_schuld VZ_van SPEC_Grieken ADJ_kwijt,scheld schuld van Grieken kwijt
150761975,2015-06-20T00:00:00Z,Newspaper,Trouw,Koopkracht van ouderen blijft achter,-1,FALSE,N_koopkracht VZ_van ADJ_oud WW_blijven VZ_achter,koopkracht van oud blijven achter
150761980,2015-06-20T00:00:00Z,Newspaper,Trouw,ECB houdt Griekse banken overeind,0,FALSE,SPEC_ECB WW_houden ADJ_griekse N_bank BW_overeind,ECB houden griekse bank overeind
150761982,2015-06-19T00:00:00Z,Newspaper,Trouw,Belastingen op consumptie zijn altijd verstandiger dan lasten op arbeid,0,FALSE,N_belasting VZ_op N_consumptie WW_zijn BW_altijd ADJ_verstandig VG_dan N_last VZ_op N_arbeid,belasting op consumptie zijn altijd verstandig dan last op arbeid
150761988,2015-06-19T00:00:00Z,Newspaper,Trouw,Consument positiever over economie,1,FALSE,N_consument ADJ_positief VZ_over N_economie,consument positief over economie
150761990,2015-06-19T00:00:00Z,Newspaper,Trouw,'Wijn krijg je alleen nog op vooruitbetaling',0,FALSE,N_wijn WW_krijgen VNW_je BW_alleen BW_nog VZ_op N_vooruitbetaling,wijn krijgen je alleen nog op vooruitbetaling
150761991,2015-06-19T00:00:00Z,Newspaper,Trouw,Maar leveren de plannen ook echt werkgelegenheid op?,0,FALSE,VG_maar WW_leveren N_plan BW_ook ADJ_echt N_werkgelegenheid VZ_op,maar leveren plan ook echt werkgelegenheid op
150761997,2015-06-18T00:00:00Z,Newspaper,Trouw,Meer export van bloemen en planten,1,FALSE,VNW_veel N_export VZ_van N_bloem VG_en N_plant,veel export van bloem en plant
150761998,2015-06-18T00:00:00Z,Newspaper,Trouw,In 20 jaar niet zo weinig Duitse faillissementen,1,FALSE,VZ_in TW_20 N_jaar BW_niet BW_zo VNW_weinig ADJ_duitse N_faillissement,in 20 jaar niet zo weinig duitse faillissement
150762000,2015-06-18T00:00:00Z,Newspaper,Trouw,Het rampscenario: een slechte munt verdrijft de euro,-1,FALSE,N_rampscenario ADJ_slecht N_munt WW_verdrijven N_euro,rampscenario slecht munt verdrijven euro
150762001,2015-06-18T00:00:00Z,Newspaper,Trouw,'Bang? Natuurlijk ben ik bang',0,FALSE,ADJ_bang ADJ_natuurlijk WW_zijn VNW_ik ADJ_bang,bang natuurlijk zijn ik bang
150762004,2015-06-17T00:00:00Z,Newspaper,Trouw,Pleidooi voor flinke groei Amsterdam,0,FALSE,N_pleidooi VZ_voor ADJ_flink N_groei SPEC_Amsterdam,pleidooi voor flink groei Amsterdam
150762021,2015-06-12T00:00:00Z,Newspaper,Trouw,'In Nederland worden andere dingen belangrijker dan economische groei',0,FALSE,VZ_in SPEC_Nederland WW_worden ADJ_ander N_ding ADJ_belangrijk VG_dan ADJ_economisch N_groei,in Nederland worden ander ding belangrijk dan economisch groei
150762022,2015-06-12T00:00:00Z,Newspaper,Trouw,"We groeien weer, nou en? Ons welzijn hangt niet af van dat ene procentje groei",0,FALSE,VNW_we WW_groeien BW_weer BW_nou VG_en VNW_ons N_welzijn WW_hangen BW_niet VZ_af VZ_van VNW_dat VNW_een N_procent N_groei,we groeien weer nou en ons welzijn hangen niet af van dat een procent groei
150762024,2015-06-12T00:00:00Z,Newspaper,Trouw,"'De stemming is omgeslagen, als het gaat om begrotingsdiscipline'",0,FALSE,N_stemming WW_zijn WW_omslaan VG_als VNW_het WW_gaan VZ_om N_begrotingsdiscipline,stemming zijn omslaan als het gaan om begrotingsdiscipline
150762033,2015-06-11T00:00:00Z,Newspaper,Trouw,"Nu PvdA en VVD een akkoord hebben, is de oppositie aan zet",0,FALSE,BW_nu SPEC_PvdA VG_en SPEC_VVD N_akkoord WW_hebben WW_zijn N_oppositie VZ_aan WW_zetten,nu PvdA en VVD akkoord hebben zijn oppositie aan zetten
150762037,2015-06-10T00:00:00Z,Newspaper,Trouw,"Economie groeit, werkgelegenheid niet",0,FALSE,N_economie WW_groeien WW_werkgelegenheid BW_niet,economie groeien werkgelegenheid niet
150762040,2015-06-10T00:00:00Z,Newspaper,Trouw,Turkse ondernemers vrezen crisis,-1,FALSE,ADJ_turks N_ondernemer WW_vrezen N_crisis,turks ondernemer vrezen crisis
150762043,2015-06-10T00:00:00Z,Newspaper,Trouw,EU-parlement schuift handelsakkoord voor zich uit,0,FALSE,N_eu-parlement WW_schuiven N_handelsakkoord VZ_voor VNW_zich VZ_uit,eu-parlement schuiven handelsakkoord voor zich uit
150762045,2015-06-10T00:00:00Z,Newspaper,Trouw,CBS en Rekenkamer kraken korting op langdurige zorg,-1,FALSE,SPEC_CBS VG_en SPEC_Rekenkamer WW_kraken N_korting VZ_op ADJ_langdurig N_zorg,CBS en Rekenkamer kraken korting op langdurig zorg
150762058,2015-06-05T00:00:00Z,Newspaper,Trouw,Griekenland mist vandaag betaling aan IMF,0,FALSE,SPEC_Griekenland WW_missen BW_vandaag N_betaling VZ_aan N_imf,Griekenland missen vandaag betaling aan imf
150762059,2015-06-05T00:00:00Z,Newspaper,Trouw,Honderden banen weg bij FrieslandCampina,-1,FALSE,TW_honderd N_baan BW_weg VZ_bij SPEC_FrieslandCampina,honderd baan weg bij FrieslandCampina
150762060,2015-06-05T00:00:00Z,Newspaper,Trouw,Digitalisering zorgt voor nieuw soort vakantiebaantjes,1,FALSE,N_digitalisering WW_zorgen VZ_voor ADJ_nieuw N_soort N_vakantiebaan,digitalisering zorgen voor nieuw soort vakantiebaan
150762065,2015-06-04T00:00:00Z,Newspaper,Trouw,Oeso geeft Nederland een dikke voldoende,1,FALSE,SPEC_Oeso WW_geven SPEC_Nederland ADJ_dik ADJ_voldoend,Oeso geven Nederland dik voldoend
150762066,2015-06-04T00:00:00Z,Newspaper,Trouw,"Meer werk, vooral voor zzp'ers",1,FALSE,VNW_veel N_werk BW_vooral VZ_voor N_zzp N_er,veel werk vooral voor zzp er
150762068,2015-06-03T00:00:00Z,Newspaper,Trouw,"Minder Duitse en Portugese, maar meer Franse werklozen",0,FALSE,VNW_minder ADJ_duitse VG_en ADJ_portugese VG_maar VNW_veel ADJ_franse ADJ_werkloos,minder duitse en portugese maar veel franse werkloos
150762069,2015-06-03T00:00:00Z,Newspaper,Trouw,Helpt Ploumens 50 miljoen?,0,FALSE,WW_helpen SPEC_Ploumens TW_50 N_miljoen,helpen Ploumens 50 miljoen
150762070,2015-06-03T00:00:00Z,Newspaper,Trouw,Flex-vergoeding is duur en werkt niet,-1,FALSE,SPEC_Flex-vergoeding WW_zijn ADJ_duur VG_en WW_werken BW_niet,Flex-vergoeding zijn duur en werken niet
150762077,2015-06-02T00:00:00Z,Newspaper,Trouw,Staatsschuld lager dan verwacht,1,FALSE,WW_staatsschuld ADJ_laag VG_dan WW_verwachten,staatsschuld laag dan verwachten
150762080,2015-06-01T00:00:00Z,Newspaper,Trouw,Griekenland dicht bij compromis met schuldeisers,0,FALSE,SPEC_Griekenland ADJ_dicht_bij N_compromis VZ_met N_schuldeiser,Griekenland dicht_bij compromis met schuldeiser
150762081,2015-06-01T00:00:00Z,Newspaper,Trouw,"De huizenmarkt leeft op, woonwinkels profiteren",1,FALSE,N_huizenmarkt WW_leven VZ_op N_woonwinkel WW_profiteren,huizenmarkt leven op woonwinkel profiteren
150762097,2015-07-07T00:00:00Z,Newspaper,Volkskrant,Megaschepen vervoeren containers voor een prikkie,1,FALSE,N_megaschip WW_vervoeren N_container VZ_voor N_prikkie,megaschip vervoeren container voor prikkie
150762099,2015-07-07T00:00:00Z,Newspaper,Volkskrant,Grootverdiener komt niet rond met vergoeding,-1,FALSE,N_grootverdiener WW_komen BW_niet VZ_rond VZ_met N_vergoeding,grootverdiener komen niet rond met vergoeding
150762100,2015-07-07T00:00:00Z,Newspaper,Volkskrant,Demotie voor oudere steeds normaler,0,FALSE,N_demotie VZ_voor ADJ_oud BW_steeds ADJ_normaal,demotie voor oud steeds normaal
150762106,2015-07-07T00:00:00Z,Newspaper,Volkskrant,Negatieve sfeer op financiële markten,-1,FALSE,ADJ_negatief N_sfeer VZ_op ADJ_financieel N_markt,negatief sfeer op financieel markt
150762112,2015-07-06T00:00:00Z,Newspaper,Volkskrant,Aandelen en euro zullen duikelen,-1,FALSE,N_aandeel VG_en N_euro WW_zullen WW_duikelen,aandeel en euro zullen duikelen
150762113,2015-07-06T00:00:00Z,Newspaper,Volkskrant,Druk wordt groter als banken dicht blijven,-1,FALSE,ADJ_druk WW_worden ADJ_groot VG_als N_bank ADJ_dicht WW_blijven,druk worden groot als bank dicht blijven
150762129,2015-07-04T00:00:00Z,Newspaper,Volkskrant,80 procent meer hypotheekaanvragen,0,FALSE,TW_80 N_procent VNW_veel N_hypotheekaanvraag,80 procent veel hypotheekaanvraag
150762134,2015-07-03T00:00:00Z,Newspaper,Volkskrant,Veranderd kijkgedrag kost banen bij BBC,-1,FALSE,WW_veranderen N_kijkgedrag WW_kosten N_baan VZ_bij SPEC_BBC,veranderen kijkgedrag kosten baan bij BBC
150762137,2015-07-03T00:00:00Z,Newspaper,Volkskrant,Vlees voor de gyros onbetaald retour,0,FALSE,N_vlees VZ_voor N_gyros ADJ_onbetaald N_retour,vlees voor gyros onbetaald retour
150762140,2015-07-03T00:00:00Z,Newspaper,Volkskrant,'Bij nee wordt euro behouden moeilijk',0,FALSE,VZ_bij TSW_nee WW_worden N_euro WW_behouden ADJ_moeilijk,bij nee worden euro behouden moeilijk
150762141,2015-07-03T00:00:00Z,Newspaper,Volkskrant,Minder nieuwe banen in VS dan verwacht,-1,FALSE,VNW_minder ADJ_nieuw N_baan VZ_in SPEC_VS BW_dan WW_verwachten,minder nieuw baan in VS dan verwachten
150762142,2015-07-03T00:00:00Z,Newspaper,Volkskrant,ECB koopt ook obligaties staatsbedrijven op,0,FALSE,SPEC_ECB WW_kopen BW_ook N_obligatie N_staatsbedrijf VZ_op,ECB kopen ook obligatie staatsbedrijf op
150762145,2015-07-02T00:00:00Z,Newspaper,Volkskrant,Record: Nederlanders potten 339 miljard op,1,FALSE,SPEC_Record SPEC_Nederlanders N_pot TW_339 N_miljard VZ_op,Record Nederlanders pot 339 miljard op
150762146,2015-07-02T00:00:00Z,Newspaper,Volkskrant,Zonder investeringen geen banen,0,FALSE,VZ_zonder N_investering VNW_geen N_baan,zonder investering geen baan
150762154,2015-07-01T00:00:00Z,Newspaper,Volkskrant,Roaming wordt in 2017 afgeschaft,0,FALSE,N_roaming WW_worden VZ_in TW_2017 WW_afschaffen,roaming worden in 2017 afschaffen
150762160,2015-06-30T00:00:00Z,Newspaper,Volkskrant,Apple Watch doet Zwitserse uurwerkindustrie siddereren,-1,FALSE,SPEC_Apple SPEC_Watch WW_doen ADJ_zwitserse N_uurwerkindustrie WW_siddereren,Apple Watch doen zwitserse uurwerkindustrie siddereren
150762161,2015-06-30T00:00:00Z,Newspaper,Volkskrant,Haal alimentatie niet overhoop,-1,FALSE,WW_halen N_alimentatie BW_niet BW_overhoop,halen alimentatie niet overhoop
150762163,2015-06-30T00:00:00Z,Newspaper,Volkskrant,De nieuwe wereldorde,0,FALSE,ADJ_nieuw N_wereldorde,nieuw wereldorde
150762164,2015-06-30T00:00:00Z,Newspaper,Volkskrant,Grieks referendum,0,FALSE,ADJ_grieks N_referendum,grieks referendum
150762167,2015-06-30T00:00:00Z,Newspaper,Volkskrant,Meeste pensioenen onder water,-1,TRUE,VNW_meest N_pensioen VZ_onder N_water,meest pensioen onder water
150762169,2015-06-30T00:00:00Z,Newspaper,Volkskrant,Eenmaal dicht blijven banken vaak dicht,-1,FALSE,BW_eenmaal ADJ_dicht WW_blijven N_bank ADJ_vaak ADJ_dicht,eenmaal dicht blijven bank vaak dicht
150762173,2015-06-29T00:00:00Z,Newspaper,Volkskrant,'Lage rente schaadt economische groei',-1,FALSE,ADJ_laag N_rente WW_schaden ADJ_economisch N_groei,laag rente schaden economisch groei
150762175,2015-06-29T00:00:00Z,Newspaper,Volkskrant,[Zijn de Grieken niet gewoon beter af als ze de dra...]*,0,FALSE,WW_zijn SPEC_Grieken BW_niet ADJ_gewoon ADJ_goed VZ_af VG_als VNW_ze BW_dra,zijn Grieken niet gewoon goed af als ze dra
150762178,2015-06-29T00:00:00Z,Newspaper,Volkskrant,Noodplannen liggen klaar in eurolanden,-1,FALSE,N_noodplan WW_liggen ADJ_klaar VZ_in N_euroland,noodplan liggen klaar in euroland
150762179,2015-06-29T00:00:00Z,Newspaper,Volkskrant,EU let op belastingplan,0,FALSE,SPEC_EU WW_letten VZ_op N_belastingplan,EU letten op belastingplan
150762180,2015-06-29T00:00:00Z,Newspaper,Volkskrant,"Geen lening meer, en dan?",0,FALSE,VNW_geen N_lening VNW_veel VG_en BW_dan,geen lening veel en dan
150762186,2015-06-27T00:00:00Z,Newspaper,Volkskrant,Armoe treft veel plattelandsbewoners,-1,FALSE,N_armoe WW_treffen VNW_veel N_plattelandsbewoners,armoe treffen veel plattelandsbewoners
150762188,2015-06-27T00:00:00Z,Newspaper,Volkskrant,Griekenland-reizen veel minder in trek,-1,FALSE,WW_griekenland-reizen VNW_veel VNW_minder VZ_in WW_trekken,griekenland-reizen veel minder in trekken
150762206,2015-06-25T00:00:00Z,Newspaper,Volkskrant,CBS: Het gaat beter dan gedacht,1,FALSE,SPEC_CBS VNW_het WW_gaan ADJ_goed BW_dan WW_denken,CBS het gaan goed dan denken
150762209,2015-06-25T00:00:00Z,Newspaper,Volkskrant,Koersen dalen nu akkoord uitblijft,-1,FALSE,SPEC_Koersen WW_dalen BW_nu ADJ_akkoord WW_uitblijven,Koersen dalen nu akkoord uitblijven
150762211,2015-06-25T00:00:00Z,Newspaper,Volkskrant,Rusland slaat terug met hardere sancties,-1,FALSE,SPEC_Rusland WW_slaan BW_terug VZ_met ADJ_hard N_sanctie,Rusland slaan terug met hard sanctie
150762220,2015-06-24T00:00:00Z,Newspaper,Volkskrant,Kwart Nederlanders blijft thuis uit geldgebrek,-1,FALSE,N_kwart SPEC_Nederlanders WW_blijven BW_thuis VZ_uit N_geldgebrek,kwart Nederlanders blijven thuis uit geldgebrek
150762249,2015-06-20T00:00:00Z,Newspaper,Volkskrant,EU-ministers geloven niet in redding Griekenland,-1,FALSE,N_eu-minister WW_geloven BW_niet VZ_in N_redding SPEC_Griekenland,eu-minister geloven niet in redding Griekenland
150762252,2015-06-19T00:00:00Z,Newspaper,Volkskrant,Moet ik nou wel echt gaan beleggen?,0,FALSE,WW_moeten VNW_ik BW_nou BW_wel ADJ_echt WW_gaan WW_beleggen,moeten ik nou wel echt gaan beleggen
